fuel_type,fuel_class,plot_id,n_transect,plot_tran,time,si_value,si_units,us_value,us_units,lab_fuel,lab_class,lab_time,lab_time_abbr,order_class,order_time
wd,hr0010,RxF08,2,RxF08_2,2016,4.483416362734263,Metric tons per hectare,1.9997396800777267,Tons per acre,Coarse woody debris,10-hr,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
wd,hr0100,RxF08,2,RxF08_2,2016,18.51205007110394,Metric tons per hectare,8.256935803346984,Tons per acre,Coarse woody debris,100-hr,1 Year pre-fire (2016),1-y pre-fire (2016),3,1
wd,hr1000r,RxF08,2,RxF08_2,2016,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,1 Year pre-fire (2016),1-y pre-fire (2016),4,1
wd,hr1000s,RxF08,2,RxF08_2,2016,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,1 Year pre-fire (2016),1-y pre-fire (2016),5,1
wd,hr0001,RxF08,1,RxF08_1,2017,0.02942761238595501,Metric tons per hectare,0.013125607665457185,Tons per acre,Coarse woody debris,1-hr,0 Years post-fire (2017),0-y post-fire (2017),1,2
wd,hr0010,RxF08,1,RxF08_1,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,0 Years post-fire (2017),0-y post-fire (2017),2,2
wd,hr0100,RxF08,1,RxF08_1,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,0 Years post-fire (2017),0-y post-fire (2017),3,2
wd,hr1000r,RxF08,1,RxF08_1,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,0 Years post-fire (2017),0-y post-fire (2017),4,2
wd,hr1000s,RxF08,1,RxF08_1,2017,126.19891243586098,Metric tons per hectare,56.28854256728857,Tons per acre,Coarse woody debris,1000-hr sound,0 Years post-fire (2017),0-y post-fire (2017),5,2
wd,hr0001,RxF08,2,RxF08_2,2017,0.03337264996182812,Metric tons per hectare,0.014885214077532613,Tons per acre,Coarse woody debris,1-hr,0 Years post-fire (2017),0-y post-fire (2017),1,2
wd,hr0010,RxF08,2,RxF08_2,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,0 Years post-fire (2017),0-y post-fire (2017),2,2
wd,hr0100,RxF08,2,RxF08_2,2017,3.7024100142207876,Metric tons per hectare,1.6513871606693968,Tons per acre,Coarse woody debris,100-hr,0 Years post-fire (2017),0-y post-fire (2017),3,2
wd,hr1000r,RxF08,2,RxF08_2,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,0 Years post-fire (2017),0-y post-fire (2017),4,2
wd,hr1000s,RxF08,2,RxF08_2,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,0 Years post-fire (2017),0-y post-fire (2017),5,2
wd,hr0001,RxF08,1,RxF08_1,2019,0.05885522477191002,Metric tons per hectare,0.02625121533091437,Tons per acre,Coarse woody debris,1-hr,2 Years post-fire (2019),2-y post-fire (2019),1,3
wd,hr0010,RxF08,1,RxF08_1,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,2 Years post-fire (2019),2-y post-fire (2019),2,3
wd,hr0100,RxF08,1,RxF08_1,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,2 Years post-fire (2019),2-y post-fire (2019),3,3
wd,hr1000r,RxF08,1,RxF08_1,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,2 Years post-fire (2019),2-y post-fire (2019),4,3
wd,hr1000s,RxF08,1,RxF08_1,2019,70.48960859713851,Metric tons per hectare,31.440503388554202,Tons per acre,Coarse woody debris,1000-hr sound,2 Years post-fire (2019),2-y post-fire (2019),5,3
wd,hr0001,RxF08,2,RxF08_2,2019,0.10011794988548434,Metric tons per hectare,0.04465564223259783,Tons per acre,Coarse woody debris,1-hr,2 Years post-fire (2019),2-y post-fire (2019),1,3
wd,hr0010,RxF08,2,RxF08_2,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,2 Years post-fire (2019),2-y post-fire (2019),2,3
wd,hr0100,RxF08,2,RxF08_2,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,2 Years post-fire (2019),2-y post-fire (2019),3,3
wd,hr1000r,RxF08,2,RxF08_2,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,2 Years post-fire (2019),2-y post-fire (2019),4,3
wd,hr1000s,RxF08,2,RxF08_2,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,2 Years post-fire (2019),2-y post-fire (2019),5,3
wd,hr0001,RxF08,1,RxF08_1,2021,0.05885522477191002,Metric tons per hectare,0.02625121533091437,Tons per acre,Coarse woody debris,1-hr,4 Years post-fire (2021),4-y post-fire (2021),1,4
wd,hr0010,RxF08,1,RxF08_1,2021,1.3178080358047863,Metric tons per hectare,0.5877823531689502,Tons per acre,Coarse woody debris,10-hr,4 Years post-fire (2021),4-y post-fire (2021),2,4
wd,hr0100,RxF08,1,RxF08_1,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,4 Years post-fire (2021),4-y post-fire (2021),3,4
wd,hr1000r,RxF08,1,RxF08_1,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,4 Years post-fire (2021),4-y post-fire (2021),4,4
wd,hr1000s,RxF08,1,RxF08_1,2021,7.788115930224612,Metric tons per hectare,3.4737359189226638,Tons per acre,Coarse woody debris,1000-hr sound,4 Years post-fire (2021),4-y post-fire (2021),5,4
wd,hr0001,RxF08,2,RxF08_2,2021,0.03337264996182812,Metric tons per hectare,0.014885214077532613,Tons per acre,Coarse woody debris,1-hr,4 Years post-fire (2021),4-y post-fire (2021),1,4
wd,hr0010,RxF08,2,RxF08_2,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,4 Years post-fire (2021),4-y post-fire (2021),2,4
wd,hr0100,RxF08,2,RxF08_2,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,4 Years post-fire (2021),4-y post-fire (2021),3,4
wd,hr1000r,RxF08,2,RxF08_2,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,4 Years post-fire (2021),4-y post-fire (2021),4,4
wd,hr1000s,RxF08,2,RxF08_2,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,4 Years post-fire (2021),4-y post-fire (2021),5,4
wd,hr0001,RxF09,1,RxF09_1,2016,0.860594292305874,Metric tons per hectare,0.38385115624704463,Tons per acre,Coarse woody debris,1-hr,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
wd,hr0010,RxF09,1,RxF09_1,2016,8.6379551475536,Metric tons per hectare,3.8527899855279215,Tons per acre,Coarse woody debris,10-hr,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
wd,hr0100,RxF09,1,RxF09_1,2016,6.584522375841837,Metric tons per hectare,2.9368966886002843,Tons per acre,Coarse woody debris,100-hr,1 Year pre-fire (2016),1-y pre-fire (2016),3,1
wd,hr1000r,RxF09,1,RxF09_1,2016,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,1 Year pre-fire (2016),1-y pre-fire (2016),4,1
wd,hr1000s,RxF09,1,RxF09_1,2016,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,1 Year pre-fire (2016),1-y pre-fire (2016),5,1
wd,hr0001,RxF09,2,RxF09_2,2016,1.1866538439493597,Metric tons per hectare,0.5292836056866012,Tons per acre,Coarse woody debris,1-hr,1 Year pre-fire (2016),1-y pre-fire (2016),1,1
wd,hr0010,RxF09,2,RxF09_2,2016,10.900503403823759,Metric tons per hectare,4.861955131054308,Tons per acre,Coarse woody debris,10-hr,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
wd,hr0100,RxF09,2,RxF09_2,2016,3.375617751383009,Metric tons per hectare,1.5056278998140094,Tons per acre,Coarse woody debris,100-hr,1 Year pre-fire (2016),1-y pre-fire (2016),3,1
wd,hr1000r,RxF09,2,RxF09_2,2016,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,1 Year pre-fire (2016),1-y pre-fire (2016),4,1
wd,hr1000s,RxF09,2,RxF09_2,2016,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,1 Year pre-fire (2016),1-y pre-fire (2016),5,1
wd,hr0001,RxF09,1,RxF09_1,2017,0.05935133050385339,Metric tons per hectare,0.026472493534278944,Tons per acre,Coarse woody debris,1-hr,0 Years post-fire (2017),0-y post-fire (2017),1,2
wd,hr0010,RxF09,1,RxF09_1,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,0 Years post-fire (2017),0-y post-fire (2017),2,2
wd,hr0100,RxF09,1,RxF09_1,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,0 Years post-fire (2017),0-y post-fire (2017),3,2
wd,hr1000r,RxF09,1,RxF09_1,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,0 Years post-fire (2017),0-y post-fire (2017),4,2
wd,hr1000s,RxF09,1,RxF09_1,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,0 Years post-fire (2017),0-y post-fire (2017),5,2
wd,hr0001,RxF09,2,RxF09_2,2017,0.06085404327945434,Metric tons per hectare,0.027142749009569287,Tons per acre,Coarse woody debris,1-hr,0 Years post-fire (2017),0-y post-fire (2017),1,2
wd,hr0010,RxF09,2,RxF09_2,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,0 Years post-fire (2017),0-y post-fire (2017),2,2
wd,hr0100,RxF09,2,RxF09_2,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,0 Years post-fire (2017),0-y post-fire (2017),3,2
wd,hr1000r,RxF09,2,RxF09_2,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,0 Years post-fire (2017),0-y post-fire (2017),4,2
wd,hr1000s,RxF09,2,RxF09_2,2017,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,0 Years post-fire (2017),0-y post-fire (2017),5,2
wd,hr0001,RxF09,1,RxF09_1,2019,0.296756652519267,Metric tons per hectare,0.13236246767139473,Tons per acre,Coarse woody debris,1-hr,2 Years post-fire (2019),2-y post-fire (2019),1,3
wd,hr0010,RxF09,1,RxF09_1,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,2 Years post-fire (2019),2-y post-fire (2019),2,3
wd,hr0100,RxF09,1,RxF09_1,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,2 Years post-fire (2019),2-y post-fire (2019),3,3
wd,hr1000r,RxF09,1,RxF09_1,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,2 Years post-fire (2019),2-y post-fire (2019),4,3
wd,hr1000s,RxF09,1,RxF09_1,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,2 Years post-fire (2019),2-y post-fire (2019),5,3
wd,hr0001,RxF09,2,RxF09_2,2019,0.12170808655890868,Metric tons per hectare,0.054285498019138574,Tons per acre,Coarse woody debris,1-hr,2 Years post-fire (2019),2-y post-fire (2019),1,3
wd,hr0010,RxF09,2,RxF09_2,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,2 Years post-fire (2019),2-y post-fire (2019),2,3
wd,hr0100,RxF09,2,RxF09_2,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,2 Years post-fire (2019),2-y post-fire (2019),3,3
wd,hr1000r,RxF09,2,RxF09_2,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,2 Years post-fire (2019),2-y post-fire (2019),4,3
wd,hr1000s,RxF09,2,RxF09_2,2019,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,2 Years post-fire (2019),2-y post-fire (2019),5,3
wd,hr0001,RxF09,1,RxF09_1,2021,0.05935133050385339,Metric tons per hectare,0.026472493534278944,Tons per acre,Coarse woody debris,1-hr,4 Years post-fire (2021),4-y post-fire (2021),1,4
wd,hr0010,RxF09,1,RxF09_1,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,10-hr,4 Years post-fire (2021),4-y post-fire (2021),2,4
wd,hr0100,RxF09,1,RxF09_1,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,4 Years post-fire (2021),4-y post-fire (2021),3,4
wd,hr1000r,RxF09,1,RxF09_1,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,4 Years post-fire (2021),4-y post-fire (2021),4,4
wd,hr1000s,RxF09,1,RxF09_1,2021,4.417742221820645,Metric tons per hectare,1.9704470213294583,Tons per acre,Coarse woody debris,1000-hr sound,4 Years post-fire (2021),4-y post-fire (2021),5,4
wd,hr0001,RxF09,2,RxF09_2,2021,0.2129891514780902,Metric tons per hectare,0.0949996215334925,Tons per acre,Coarse woody debris,1-hr,4 Years post-fire (2021),4-y post-fire (2021),1,4
wd,hr0010,RxF09,2,RxF09_2,2021,3.4064073136949244,Metric tons per hectare,1.5193609784544713,Tons per acre,Coarse woody debris,10-hr,4 Years post-fire (2021),4-y post-fire (2021),2,4
wd,hr0100,RxF09,2,RxF09_2,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,100-hr,4 Years post-fire (2021),4-y post-fire (2021),3,4
wd,hr1000r,RxF09,2,RxF09_2,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr rotten,4 Years post-fire (2021),4-y post-fire (2021),4,4
wd,hr1000s,RxF09,2,RxF09_2,2021,0,Metric tons per hectare,0,Tons per acre,Coarse woody debris,1000-hr sound,4 Years post-fire (2021),4-y post-fire (2021),5,4
dl,litter,RxF01,1,RxF01_1,2016,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF02,1,RxF02_1,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF03,1,RxF03_1,2016,9.525,Depth in centimeters,3.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF04,1,RxF04_1,2016,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF05,1,RxF05_1,2016,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF06,1,RxF06_1,2016,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF07,1,RxF07_1,2016,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF08,1,RxF08_1,2016,5.715,Depth in centimeters,2.25,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF09,1,RxF09_1,2016,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF01,1,RxF01_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF02,1,RxF02_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF03,1,RxF03_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF04,1,RxF04_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF05,1,RxF05_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF06,1,RxF06_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF07,1,RxF07_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF08,1,RxF08_1,2017,0,Depth in centimeters,0,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF09,1,RxF09_1,2017,0,Depth in centimeters,0,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF01,1,RxF01_1,2019,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF02,1,RxF02_1,2019,10.16,Depth in centimeters,4,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF03,1,RxF03_1,2019,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF04,1,RxF04_1,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF05,1,RxF05_1,2019,5.08,Depth in centimeters,2,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF06,1,RxF06_1,2019,8.89,Depth in centimeters,3.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF07,1,RxF07_1,2019,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF08,1,RxF08_1,2019,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF09,1,RxF09_1,2019,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF01,1,RxF01_1,2021,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF02,1,RxF02_1,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF03,1,RxF03_1,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF04,1,RxF04_1,2021,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF05,1,RxF05_1,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF06,1,RxF06_1,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF07,1,RxF07_1,2021,2.54,Depth in centimeters,1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF08,1,RxF08_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF09,1,RxF09_1,2021,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF01,1,RxF01_1,2016,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF02,1,RxF02_1,2016,5.715,Depth in centimeters,2.25,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF03,1,RxF03_1,2016,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF04,1,RxF04_1,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF05,1,RxF05_1,2016,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF06,1,RxF06_1,2016,0.127,Depth in centimeters,0.05,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF07,1,RxF07_1,2016,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF08,1,RxF08_1,2016,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF09,1,RxF09_1,2016,6.985,Depth in centimeters,2.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF01,1,RxF01_1,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF02,1,RxF02_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF03,1,RxF03_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF04,1,RxF04_1,2017,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF05,1,RxF05_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF06,1,RxF06_1,2017,0,Depth in centimeters,0,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF07,1,RxF07_1,2017,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF08,1,RxF08_1,2017,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF09,1,RxF09_1,2017,0,Depth in centimeters,0,Depth in inches,Duff & litter,Litter,0 Years post-fire (2017),0-y post-fire (2017),2,2
dl,litter,RxF01,1,RxF01_1,2019,3.81,Depth in centimeters,1.5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF02,1,RxF02_1,2019,12.7,Depth in centimeters,5,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF03,1,RxF03_1,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF04,1,RxF04_1,2019,7.62,Depth in centimeters,3,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF05,1,RxF05_1,2019,5.08,Depth in centimeters,2,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF06,1,RxF06_1,2019,10.16,Depth in centimeters,4,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF07,1,RxF07_1,2019,5.715,Depth in centimeters,2.25,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF08,1,RxF08_1,2019,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF09,1,RxF09_1,2019,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,2 Years post-fire (2019),2-y post-fire (2019),2,3
dl,litter,RxF01,1,RxF01_1,2021,5.715,Depth in centimeters,2.25,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF02,1,RxF02_1,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF03,1,RxF03_1,2021,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF04,1,RxF04_1,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF05,1,RxF05_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF06,1,RxF06_1,2021,0.635,Depth in centimeters,0.25,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF07,1,RxF07_1,2021,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF08,1,RxF08_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF09,1,RxF09_1,2021,0.254,Depth in centimeters,0.1,Depth in inches,Duff & litter,Litter,4 Years post-fire (2021),4-y post-fire (2021),2,4
dl,litter,RxF01,2,RxF01_2,2016,1.27,Depth in centimeters,0.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF02,2,RxF02_2,2016,7.62,Depth in centimeters,3,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF03,2,RxF03_2,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF04,2,RxF04_2,2016,1.905,Depth in centimeters,0.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF05,2,RxF05_2,2016,0,Depth in centimeters,0,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF06,2,RxF06_2,2016,4.445,Depth in centimeters,1.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF07,2,RxF07_2,2016,8.89,Depth in centimeters,3.5,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF08,2,RxF08_2,2016,3.175,Depth in centimeters,1.25,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
dl,litter,RxF09,2,RxF09_2,2016,6.985,Depth in centimeters,2.75,Depth in inches,Duff & litter,Litter,1 Year pre-fire (2016),1-y pre-fire (2016),2,1
